 year month day hour minute second magnitude latitude longitude depth 
 2008  8  4  3 47 58.890    1.8    32.097580  104.621400    13.8 
 2008  8  4  4  1 29.490    2.7    31.315600  103.473500    10.2 
 2008  8  4  4  2 52.990    2.5    31.247340  103.528000    16.8 
 2008  8  4  4 40 17.230    2.5    31.531110  103.935200    14.8 
 2008  8  4  5 36 44.530    2.2    31.547270  104.020000    14.7 
 2008  8  4  5 38  6.690    2.5    32.373250  104.726200    16.9 
 2008  8  4  6 17 30.790    2.3    31.356440  103.831600    15.6 
 2008  8  4  6 41 18.990    2.4    32.131930  104.638800    13.0 
 2008  8  4  6 57 32.300    3.1    32.577150  105.227500    18.0 
 2008  8  4  7  5 29.030    2.5    31.397950  103.838600    14.4 
 2008  8  4  7 27 42.160    2.5    32.390590  105.006300     8.8 
 2008  8  4  8 19 20.710    3.6    32.103350  104.624500    16.8 
 2008  8  4  9 39  9.820    2.6    31.411450  103.777300    16.0 
 2008  8  4  9 51 45.920    2.6    31.448370  103.901700    15.6 
 2008  8  4 12  5 20.760    2.2    32.099400  104.634100    12.0 
 2008  8  4 12 19  6.830    1.5    31.343540  103.829100     1.8 
 2008  8  4 12 54 54.370    2.1    32.127030  104.653100    11.7 
 2008  8  4 13 11 11.040    2.6    32.139140  104.671800    10.9 
 2008  8  4 13 31 40.130    2.4    32.531140  105.253900    13.5 
 2008  8  4 14 33 14.480    1.9    30.852170  103.276400    15.0 
 2008  8  4 15  8 58.590    2.9    32.592270  105.292500    16.6 
 2008  8  4 15 15 42.140    3.0    32.203600  104.580700    16.4 
 2008  8  4 15 19 22.770    1.9    31.858140  104.315800     6.6 
 2008  8  4 15 27  6.810    2.1    32.397340  105.026400    17.0 
 2008  8  4 15 31 51.850    1.9    31.036460  103.186500    17.5 
 2008  8  4 15 44 18.600    2.3    31.592650  104.049000    15.1 
 2008  8  4 16  6 35.470    2.4    32.074050  104.574800    13.7 
 2008  8  4 16 43 17.400    2.0    31.874490  104.128400     1.6 
 2008  8  4 16 54 28.900    2.2    32.564640  105.268400    12.8 
 2008  8  4 17 18 22.810    3.4    31.538330  103.166700    12.0 
 2008  8  4 17 19  7.590    4.2    31.535500  103.157600    12.3 
 2008  8  4 17 23 48.200    2.9    31.535480  103.163600    12.4 
 2008  8  4 17 28 37.020    2.1    31.534520  103.159000    12.1 
 2008  8  4 17 34 45.440    2.0    31.534930  103.160800    11.1 
 2008  8  4 17 39 58.730    4.0    31.537660  103.169700    11.8 
 2008  8  4 17 59 15.850    2.4    31.316100  103.434800     8.7 
 2008  8  4 18  1 58.860    1.7    31.315900  103.433800     5.6 
 2008  8  4 18 53 45.790    1.8    31.333560  103.834500    17.9 
 2008  8  4 19 35 44.190    2.7    31.760840  104.174600    11.4 
 2008  8  4 20 11 28.660    1.9    32.494240  105.202000    14.8 
 2008  8  4 20 12 15.470    2.4    30.897080  103.271900    18.4 
 2008  8  4 20 56 35.670    2.6    32.798590  105.485000     1.6 
 2008  8  4 21  1 38.340    2.9    32.324390  104.827300    19.3 
 2008  8  4 21 11 27.800    2.1    31.522530  103.936300    14.8 
 2008  8  4 21 30 55.410    1.8    31.332400  103.803500    15.2 
 2008  8  4 22  2  1.900    1.1    31.344270  103.406100     8.3 
 2008  8  4 22 14 40.830    2.7    32.214950  104.533200    15.5 
 2008  8  4 23 27 16.990    2.2    32.183780  104.573700    14.0 
 2008  8  4 23 31 24.910    2.0    32.207170  104.578700    15.8 
 2008  8  4 23 44  7.510    2.5    31.203160  103.533000    11.5 
 2008  8  5  0 28  2.210    2.4    31.293430  103.792600    14.4 
 2008  8  5  0 34 34.890    3.5    31.789470  104.313200     9.2 
 2008  8  5  1  2 18.960    1.5    31.264150  103.726100    13.7 
 2008  8  5  1 13 40.800    2.1    31.940730  104.566500    16.8 
 2008  8  5  2 15 49.900    1.4    31.330190  103.772600    10.3 
 2008  8  5  2 35 55.610    2.4    32.043300  104.375700    16.6 
 2008  8  5  2 41 27.120    3.0    32.404780  105.040400    16.4 
 2008  8  5  2 57  8.670    2.1    32.092550  104.627100    13.4 
 2008  8  5  3 17 52.850    1.9    31.740630  104.150600     7.6 
 2008  8  5  3 28 24.470    2.0    30.940360  103.273400    13.3 
 2008  8  5  3 32 25.800    2.4    32.035610  104.532600    14.7 
 2008  8  5  3 56 12.890    1.7    31.885150  104.355900     7.7 
 2008  8  5  4  3 47.100    2.0    31.358480  103.181700     7.4 
 2008  8  5  4 24 57.100    2.0    30.995890  103.333500     3.3 
 2008  8  5  4 28  8.260    2.9    31.269590  103.626900    11.2 
 2008  8  5  5 45 59.870    2.0    32.101960  104.627100    10.8 
 2008  8  5  5 48 40.510    1.9    31.030660  103.451900     9.2 
 2008  8  5  6 35 57.580    2.4    32.665590  105.409000    11.2 
 2008  8  5  6 52 57.950    2.5    31.280470  103.367500    10.8 
 2008  8  5  7 27 17.180    2.8    31.306880  103.596100    15.0 
 2008  8  5  7 52 38.900    2.3    31.166050  103.413300     5.3 
 2008  8  5  8  7 37.650    2.3    31.435300  103.770600    17.4 
 2008  8  5  8 12 29.400    2.1    32.468550  105.037600    12.5 
 2008  8  5  8 27 13.400    2.0    31.422190  103.890300    13.0 
 2008  8  5  8 30 58.790    2.7    32.144810  104.596100    15.1 
 2008  8  5  8 34 45.430    2.1    31.099630  103.389900     2.3 
 2008  8  5  8 46 35.570    2.2    31.942250  104.246700    15.0 
 2008  8  5  8 53  1.880    2.3    31.575180  104.057100    12.1 
 2008  8  5  9 31 15.280    1.9    31.489360  103.898100    15.3 
 2008  8  5  9 51 15.710    2.3    32.756120  105.509400    15.3 
 2008  8  5 10  6 43.790    2.8    31.551310  104.090800    14.3 
 2008  8  5 10 21 18.300    2.4    31.482350  103.936100    14.7 
 2008  8  5 10 37 52.200    3.8    31.288850  103.746500    12.7 
 2008  8  5 10 41  1.900    2.0    31.157030  103.507000    10.2 
 2008  8  5 10 57 41.700    4.1    32.692950  105.435800    13.0 
 2008  8  5 11  7  5.000    2.9    31.297920  103.783100    12.1 
 2008  8  5 11 31 37.450    2.8    32.085080  104.612100    12.4 
 2008  8  5 12 14 55.620    2.2    32.140710  104.605200    15.3 
 2008  8  5 12 33 37.810    1.8    31.473630  103.927900    14.3 
 2008  8  5 12 43 49.710    2.0    31.242950  103.660700     9.0 
 2008  8  5 13  9 51.710    2.9    32.359230  105.000000    17.1 
 2008  8  5 13 37  2.340    3.0    31.538610  103.166200    11.9 
 2008  8  5 13 40 38.190    2.5    31.805170  104.309200    11.6 
 2008  8  5 13 47 44.960    1.8    31.369630  103.331300    11.0 
 2008  8  5 14 42 30.780    2.3    31.377530  103.680800    17.7 
 2008  8  5 14 58 16.560    2.7    31.027070  103.181200    19.5 
 2008  8  5 15 30 24.330    1.5    31.338500  103.440000    11.9 
 2008  8  5 15 42  3.400    3.9    32.445410  105.074700    16.6 
 2008  8  5 16 21 28.200    2.2    31.001710  103.170200    15.8 
 2008  8  5 17 49 15.720    6.2    32.799110  105.470100    11.1 
 2008  8  5 18 11  1.260    2.9    32.819790  105.456800     8.8 
 2008  8  5 18 14  1.400    2.7    32.798750  105.468100    10.1 
 2008  8  5 18 26 26.470    2.5    32.381900  104.995000    15.9 
 2008  8  5 18 33 12.250    1.8    31.402240  103.810400    13.3 
 2008  8  5 18 39 17.640    3.4    32.808160  105.487500    10.7 
 2008  8  5 18 48  1.220    2.5    32.784780  105.474000     9.4 
 2008  8  5 18 56 45.520    2.1    32.823400  105.477000    12.2 
 2008  8  5 19  6 44.620    3.1    32.280010  104.993600    14.0 
 2008  8  5 19 11 59.860    2.1    31.909480  104.236700    10.3 
 2008  8  5 19 29 22.340    3.9    32.809000  105.458900    12.7 
 2008  8  5 19 34 56.990    1.7    31.475130  103.963300    11.2 
 2008  8  5 19 45 30.400    1.7    32.135940  104.628700    15.7 
 2008  8  5 20 44 13.640    1.6    31.980900  104.310700     2.4 
 2008  8  5 21 35 19.440    3.4    31.828310  104.343100    10.7 
 2008  8  5 21 42 54.640    2.2    31.825340  104.349300     1.0 
 2008  8  5 22  4 21.330    2.0    32.819450  105.455100     9.0 
 2008  8  5 22 13 22.740    2.0    31.897250  104.370200     7.2 
 2008  8  5 22 27 56.960    2.2    31.688960  104.105000    15.7 
 2008  8  5 22 30 51.240    1.8    31.822990  104.243700    10.4 
 2008  8  5 22 37  8.940    2.3    31.056730  103.239800    11.4 
 2008  8  5 22 47 58.960    2.9    32.147620  104.570800    16.1 
 2008  8  5 22 56 50.530    2.3    31.785000  104.314400     6.5 
 2008  8  5 23 11  7.180    2.1    31.551910  104.134300    12.9 
 2008  8  5 23 12 44.200    2.4    31.539570  103.157300    12.3 
 2008  8  5 23 25 19.400    2.7    32.107670  104.643200    13.2 
 2008  8  5 23 34 27.670    1.7    32.181170  104.575000    16.3 
 2008  8  5 23 41 29.170    1.9    32.115530  104.620400    14.8 
 2008  8  5 23 56 37.420    2.3    31.305840  103.194400    15.4 
 2008  8  6  0 12 50.850    3.3    31.361960  103.832800    17.5 
 2008  8  6  0 31 41.450    1.9    31.151400  103.412800    14.8 
 2008  8  6  0 40 59.090    2.5    31.352800  103.366200     7.4 
 2008  8  6  2  5 10.520    2.3    32.564280  105.257700    13.3 
 2008  8  6  2  8 20.320    2.2    32.129860  104.555400    15.8 
 2008  8  6  2 19  9.880    2.7    32.811420  105.458400    11.8 
 2008  8  6  3  2  9.660    2.0    32.804330  105.411500    11.0 
 2008  8  6  3  4 49.540    1.1    31.311690  103.425000     8.7 
 2008  8  6  3 21  5.840    2.6    32.264850  104.904000    11.8 
 2008  8  6  4  2 32.990    1.9    32.625500  105.315000    20.4 
 2008  8  6  4 14 17.870    3.4    32.833210  105.439500    11.1 
 2008  8  6  4 29  3.240    2.5    30.952470  103.168500    13.5 
 2008  8  6  4 34 39.790    1.9    31.045530  103.337300     2.3 
 2008  8  6  4 42 24.140    2.1    32.245070  104.786900     9.2 
 2008  8  6  4 52 29.680    1.7    31.630570  104.018800    10.9 
 2008  8  6  5  7 11.510    1.7    31.795520  104.180200     9.2 
 2008  8  6  5 56 44.340    1.9    32.770290  105.555700     9.9 
 2008  8  6  6 20  7.580    1.6    31.293110  103.552500     9.2 
 2008  8  6  6 25 15.600    2.9    32.101420  104.618200    15.2 
 2008  8  6  6 39 20.140    2.9    32.817910  105.472000     2.7 
 2008  8  6  6 49 14.940    2.4    31.795910  104.301700    12.4 
 2008  8  6  7 24 26.020    2.7    32.502370  105.161400    15.1 
 2008  8  6  7 55  5.200    4.8    32.813300  105.474200    13.5 
 2008  8  6  8 10 54.600    2.3    31.304230  103.687500    15.6 
 2008  8  6  8 31  7.840    3.7    31.005600  103.234600    15.0 
 2008  8  6  8 42 14.170    3.5    31.279900  103.206900    16.2 
 2008  8  6  8 59 37.650    3.9    32.813080  105.455700     8.2 
 2008  8  6  9 45 37.680    2.8    32.371140  105.171200    19.5 
 2008  8  6 10 37 56.380    3.8    32.767430  105.449000    11.0 
 2008  8  6 11 15 52.950    2.0    32.397320  105.070100    11.5 
 2008  8  6 11 42 25.610    4.7    32.751370  105.438100    16.8 
 2008  8  6 12  0 52.160    3.5    31.807060  104.232700    13.7 
 2008  8  6 12 47  5.220    4.7    32.842210  105.470200    10.3 
 2008  8  6 13 14 49.640    2.6    32.267390  104.946000     9.4 
 2008  8  6 13 38  3.070    2.9    32.786400  105.605000    15.9 
 2008  8  6 13 48 57.300    2.4    32.109600  104.641300    10.7 
 2008  8  6 14 51 27.530    2.3    32.773220  105.449500    10.1 
 2008  8  6 14 53 48.910    2.0    32.033080  104.367900    16.5 
 2008  8  6 15  3  3.940    2.3    32.595610  105.249300    17.5 
 2008  8  6 15 45 53.180    2.0    30.928670  103.239900    16.7 
 2008  8  6 16  2 31.960    2.0    32.375980  105.086300    13.2 
 2008  8  6 16  7  2.820    1.9    31.317630  103.552400    10.8 
 2008  8  6 16 26 17.390    2.4    31.304130  103.430400     8.5 
 2008  8  6 16 52  4.950    1.9    32.608310  105.385200    12.3 
 2008  8  6 17 41 28.850    2.9    32.303700  104.905700    15.0 
 2008  8  6 17 45 36.790    2.0    30.943210  103.177000     9.9 
 2008  8  6 17 58  7.870    2.8    31.834160  104.130100    15.8 
 2008  8  6 18 43 21.760    1.9    30.938250  103.192000    14.1 
 2008  8  6 18 53   .960    2.4    32.812590  105.457900    10.5 
 2008  8  6 19 13 52.690    2.4    31.186020  103.486900    15.7 
 2008  8  6 19 14 53.450    3.2    32.625870  105.408700    12.9 
 2008  8  6 19 30 53.960    3.0    32.586440  105.246700    18.0 
 2008  8  6 19 35  5.560    2.4    31.607740  104.157900    12.3 
 2008  8  6 19 37 21.060    1.9    30.946190  103.179200    11.3 
 2008  8  6 19 39 19.110    1.9    32.174510  104.485900    15.0 
 2008  8  6 20  1  8.730    4.3    32.828780  105.461600    11.6 
 2008  8  6 20 30 39.030    2.4    30.884610  103.390300     5.5 
 2008  8  6 20 44  4.390    1.8    32.374150  105.080100     9.3 
 2008  8  6 21 25 57.670    1.8    32.840580  105.453600     1.6 
 2008  8  6 21 32 54.620    1.7    31.332930  103.484000     2.2 
 2008  8  6 21 49 56.200    1.8    31.414920  103.885400     1.2 
 2008  8  6 23 28 33.890    2.2    31.889210  104.200700    16.3 
 2008  8  6 23 47 13.320    2.0    31.780720  104.354700    17.1 
 2008  8  7  0 29 10.760    2.3    31.018250  103.210300    16.3 
 2008  8  7  0 57 52.090    2.2    31.717530  104.103400    14.5 
 2008  8  7  1 14 32.300    2.3    31.888520  104.201800    15.9 
 2008  8  7  1 21 45.420    2.6    31.735450  104.222500     4.3 
 2008  8  7  1 52 36.860    2.0    32.421730  105.030700    15.7 
 2008  8  7  2  8 20.760    2.6    32.529690  105.066900    12.8 
 2008  8  7  2 20 26.730    2.4    31.319970  103.447000    11.3 
 2008  8  7  2 30 27.170    2.5    31.337890  103.375000    10.5 
 2008  8  7  3  8 11.960    1.6    31.289340  103.628300    15.9 
 2008  8  7  3 38 59.080    2.4    32.271620  104.897900    16.5 
 2008  8  7  3 54 15.930    2.2    31.767430  104.260400     6.6 
 2008  8  7  4  4  7.200    2.1    30.959370  103.401700     8.0 
 2008  8  7  4 10 39.830    2.2    32.141160  104.659400    14.4 
 2008  8  7  4 43 13.560    2.2    32.517250  105.148100    17.3 
 2008  8  7  4 56 51.190    2.4    31.902790  104.226700    16.6 
 2008  8  7  5 16 22.190    2.9    32.802510  105.457800    12.0 
 2008  8  7  5 24 46.760    2.2    32.372220  105.087600    18.3 
 2008  8  7  5 35 55.700    1.9    32.342980  104.940300     2.6 
 2008  8  7  6 14 51.430    2.6    32.204540  104.728200    11.9 
 2008  8  7  6 22  6.440    2.4    31.892400  104.344300     5.4 
 2008  8  7  7  3 49.220    2.0    31.317070  103.619200    14.6 
 2008  8  7  7 42 42.630    3.3    31.488240  103.346400    12.4 
 2008  8  7  8  0 53.950    2.8    32.808350  105.455900    10.0 
 2008  8  7  8 26 19.320    1.8    32.354110  104.963400    15.7 
 2008  8  7  8 26 19.570    1.9    32.347900  104.963900    11.0 
 2008  8  7  8 48 25.430    2.3    31.337580  103.380000    10.4 
 2008  8  7  9 30 39.410    2.0    32.202080  104.700800    14.4 
 2008  8  7 10 26 20.180    2.0    31.525350  104.104500    12.7 
 2008  8  7 10 37  3.620    1.9    31.060310  103.274300    15.2 
 2008  8  7 10 37 43.110    2.0    31.849040  104.224500    14.9 
 2008  8  7 10 40 18.990    1.9    31.258850  103.637300    10.6 
 2008  8  7 10 52 53.860    2.0    31.419220  103.848800    12.2 
 2008  8  7 11  9 36.520    1.6    30.948480  103.180500    16.6 
 2008  8  7 11 13  5.500    1.6    31.507250  103.925700    10.3 
 2008  8  7 11 28 33.640    1.6    31.173880  103.412200     9.5 
 2008  8  7 11 56 20.000    1.5    31.393880  103.872500    14.5 
 2008  8  7 12 12 49.220    2.1    32.639430  105.286000    12.6 
 2008  8  7 13 14  9.060    2.0    32.496300  105.222400     5.6 
 2008  8  7 13 34  1.450    2.3    32.145410  104.667500    15.7 
 2008  8  7 13 55 38.930    1.5    31.337770  103.491200     3.9 
 2008  8  7 13 57  5.440    1.5    31.357880  103.837600    12.9 
 2008  8  7 14  1 15.640    2.3    31.291340  103.528700     8.3 
 2008  8  7 14 30 30.450    2.0    32.417930  105.050200    16.9 
 2008  8  7 14 44 11.600    1.8    31.389770  103.826800    17.7 
 2008  8  7 14 45 40.870    2.1    32.323800  104.877300     4.6 
 2008  8  7 15  5 55.740    2.0    32.764160  105.426700     4.5 
 2008  8  7 15 54 12.730    2.5    31.186630  103.294300    17.9 
 2008  8  7 16 15 34.090    5.3    32.139100  104.583800    16.9 
 2008  8  7 16 34 35.590    3.1    31.147750  103.498400    13.0 
 2008  8  7 17  6 52.900    2.4    31.488620  103.892100    15.4 
 2008  8  7 17 53  7.570    3.3    31.773040  104.319200    11.3 
 2008  8  7 19 42 30.600    2.2    31.378400  103.355100    12.9 
 2008  8  7 19 48 16.550    2.8    32.458410  105.038800    13.6 
 2008  8  7 20  4 41.210    2.6    32.305420  104.808600    12.9 
 2008  8  7 20 45   .580    2.1    31.221090  103.472100    17.7 
 2008  8  7 21 15 46.000    1.5    30.833860  103.425800     7.9 
 2008  8  7 21 22 34.260    1.9    31.464390  103.936600    14.8 
 2008  8  7 21 37 40.980    2.0    31.643830  104.057100     6.9 
 2008  8  7 21 38 42.530    2.4    32.100460  104.641500    12.6 
 2008  8  7 21 47 41.940    1.9    32.027600  104.517000     1.5 
 2008  8  7 21 56 57.860    2.7    32.228730  104.819100    13.1 
 2008  8  7 22 44  9.140    1.9    31.027380  103.404400     2.9 
 2008  8  7 22 48 48.660    1.4    32.614930  105.210900    15.7 
 2008  8  7 23  1 47.720    2.3    32.247730  104.792600    14.5 
 2008  8  7 23 28 41.670    2.1    31.041700  103.360500     2.3 
 2008  8  7 23 35 26.320    1.8    31.462650  103.944400    13.6 
 2008  8  7 23 47 28.430    2.2    32.141170  104.500500    14.0 
 2008  8  7 23 49  2.310    1.8    31.178470  103.562000    12.6 
 2008  8  7 23 51 26.160    2.5    32.434790  105.173000    16.8 
 2008  8  7 23 56   .600    2.4    32.763680  105.457700     8.9 
 2008  8  8  0 26 20.190    2.4    32.095150  104.614800    14.3 
 2008  8  8  0 46 10.740    1.7    31.282790  103.372000     7.3 
 2008  8  8  0 50 58.030    2.8    31.675300  104.061900    13.9 
 2008  8  8  2  9 41.180    2.2    31.224420  103.638700     8.8 
 2008  8  8  2 34 14.080    1.9    31.850480  104.209800    16.5 
 2008  8  8  2 42  4.150    2.8    31.763660  104.188800     6.1 
 2008  8  8  3  1 29.630    2.5    31.343140  103.736900    16.3 
 2008  8  8  3 15 13.790    2.1    32.845130  105.454300     2.4 
 2008  8  8  3 30 23.450    2.1    31.325930  103.529600     8.8 
 2008  8  8  3 35 28.230    1.9    32.085480  104.620300    10.9 
 2008  8  8  3 41 27.840    1.7    32.225090  104.610900    15.0 
 2008  8  8  3 46  6.470    1.6    32.476810  105.137800    14.1 
 2008  8  8  3 47 23.530    1.7    31.915780  104.245000     8.2 
 2008  8  8  4  5 42.720    2.3    32.384720  105.137100    15.1 
 2008  8  8  4 14  2.580    2.9    31.679830  104.067500    13.7 
 2008  8  8  4 22 43.890    2.1    31.377260  103.408700     9.4 
 2008  8  8  4 41 57.810    1.8    31.776760  104.301300    10.2 
 2008  8  8  4 44 29.990    1.6    30.943480  103.270900    11.9 
 2008  8  8  5  9 59.870    2.7    31.796970  104.305100     2.4 
 2008  8  8  5 45 27.450    2.2    32.381510  104.988600    11.3 
 2008  8  8  5 49 22.710    2.5    31.336040  103.330400    13.8 
 2008  8  8  6 21 19.140    3.2    32.810660  105.430700    11.1 
